P1622	Incoherence between the various butterfly angle and intake pressure information : Safety
P1623	Engine torque delivered : Safety
P1624	Incorrect ESP request : Safety
P1625	Incorrect ESP request : Safety
P1626	Incoherent information relating to the automatic gearbox : Safety
P1627	Non-observance of the torque required by the driver : Safety
P1628	Incoherent information from the brake switch or accelerator pedal sensor : Safety
P1629	Incoherence between estimated and actual mechanical friction : Safety
P1630	Incoherent cruise control demand : Safety
P1631	Internal to the engine management ECU : Not characterised
P1643	Vehicle speed limiter switch : Short circuit to earth
P1644	Vehicle speed limiter switch : Short circuit to positive
P1645	Vehicle speed limiter switch : Open circuit
P1655	Engine running information : Short circuit to positive
P1656	Engine running information : Short circuit to earth
P1657	Engine running information : Open circuit
P1671	Cruise control : Not characterised
P1674	Alternator mechanics : Not characterised
P1675	Piloted Alternator electrics : Not characterised
P1676	Communication with the piloted alternator : Not characterised
P1693	Controlled engine starting and stopping anomaly : Not characterised
P1694	Controlled engine starting and stopping anomaly : Starter anomaly
P1695	Controlled engine starting and stopping anomaly : Motor jammed
P2100	Motorised throttle control : Malfunction
P2101	Motorised throttle control : Not characterised
P2102	Motorised throttle control : Short circuit to earth
P2103	Motorised throttle control : Short circuit to positive
P2143	EGR electrovalve control : Malfunction
P2144	EGR electrovalve control : Short circuit to earth
P2145	EGR electrovalve control : Short circuit to positive
P2299	Accelerator pedal jammed detection : Malfunction
P250B	Electric oil gauge : Coherence
P250C	Electric oil gauge : Voltage too low
P250D	Electric oil gauge : Voltage too high
U0019	Failure of the LS CAN : Not characterised
U0028	Failure of the Comfort VAN : Not characterised
U0037	Failure of the Body VAN : Not characterised
U0055	Failure of the Comfort VAN : Not characterised
U0103	Dialogue with the automatic gearbox : No communications with the auto gearbox
U0121	Dialogue with ABS or ESP : Absence of communication with the ABS or the ESP
U0404	Dialogue with the automatic gearbox : Value received incorrect
U0415	Dialogue with ABS or ESP : Value received incorrect
U1000	The engine ECU no longer communicates on the network : Not characterised
U1003	Failure of the LS CAN : Not characterised
U1103	Dialogue with the Stop and Start ECU : Absence of communication
U1109	Dialogue with the automatic gearbox : No communications with the auto gearbox
U1113	Dialogue with ABS or ESP : Absence of communication with the ABS or the ESP
U1118	Dialogue with the BSI : No communication with the BSI
U1203	Dialogue with the Stop and Start ECU : Value received incorrect
U1209	Dialogue with the automatic gearbox : Value received incorrect
U1213	Dialogue with ABS or ESP : Value received incorrect
U1218	Dialogue with the BSI : Value received incorrect
U2000	RCD : Main wake-up fault : Not characterised
U2003	RCD : Incoherence between main wake-up and electrical signal : Not characterised
U2118	RCD : Partial wake-up fault : Not characterized
