P0100	Mass or Volume Air Flow (MAF) Circuit Malfunction
P0101	Mass Air Flow (MAF) Circuit Range/Performance
P0102	Mass or Volume Air Flow Circuit Low
P0103	Mass or Volume Air Flow Circuit High
P0104	Mass or Volume Air Flow Circuit Intermittent/Erratic
P0105	Manifold Absolute Pressure/Barometric Pressure Circuit Malfunction
P0106	Manifold Absolute Pressure/Barometric Pressure Circuit Range/Performance Problem
P0107	Manifold Absolute Pressure/Barometric Pressure Circuit Low Input
P0108	Manifold Absolute Pressure/Barometric Pressure Circuit High Input
P0109	Manifold Absolute Pressure/Barometric Pressure Circuit Intermittent
P010A	Mass or Volume Air Flow B Circuit Malfunction
P0110	Intake Air Temperature Sensor 1 Circuit Malfunction
P0111	Intake Air Temperature (IAT) Sensor 1 Circuit Range/Performance
P0112	Intake Air Temperature Sensor 1 Circuit Low Input
P0113	Intake Air Temperature Sensor 1 Circuit High Input
P0114	Intake Air Temperature Sensor 1 Circuit Intermittent
P0115	Engine Coolant Temperature Sensor Circuit Malfunction
P0116	Engine Coolant Temperature (ECT) Sensor Circuit Range/Performance
P0117	Engine Coolant Temperature (ECT) Sensor Circuit Low Input
P0118	Engine Coolant Temperature Sensor Circuit High Input
P0119	Engine Coolant Temperature Sensor Circuit Intermittent
P0120	Throttle Position Sensor/Switch (TPS) A Circuit Malfunction
P0121	Throttle Position Sensor/Switch A Circuit Range/Performance Problem
P0122	Throttle Position Sensor/Switch A Circuit Low Input
P0123	Throttle Position Sensor/Switch A Circuit High Input
P0124	Throttle Position Sensor/Switch A Circuit Intermittent
P0125	Insufficient Coolant Temperature For Closed Loop Fuel Control
P0126	Insufficient Coolant Temperature for Stable Operation
P0128	Coolant Thermostat (Coolant Temperature Below Thermostat Regulating Temperature)
P0130	O2 Sensor Circuit Malfunction (Bank 1 Sensor 1)
P0131	Oxygen O2 Sensor Circuit Low Voltage (Bank 1, Sensor 1)
P0132	O2 Oxygen Sensor Circuit High Voltage (Bank1, Sensor1)
P0133	Oxygen Sensor Circuit Slow Response (Bank1, Sensor1)
P0134	O2 Sensor Circuit No Activity Detected (Bank 1 Sensor 1)
P0135	Oxygen O2 Sensor Heater Circuit Malfunction (Bank 1, Sensor 1)
P0136	Oxygen O2 Sensor Circuit Low Voltage (Bank 1, Sensor 2)
P0137	Oxygen O2 Sensor Circuit Low Voltage (Bank 1, Sensor 2)
P0138	O2 Oxygen Sensor Circuit High Voltage (Bank1, Sensor2)
P0140	O2 Sensor Circuit No Activity Detected (Bank 1 Sensor 2)
P0141	O2 Sensor Heater Circuit Malfunction (Bank 1, Sensor 2)
P0142	O2 Sensor Circuit Malfunction (Bank 1 Sensor 3)
P0143	O2 Sensor Circuit Low Voltage (Bank 1 Sensor 3)
P0144	O2 Sensor Circuit High Voltage (Bank 1 Sensor 3)
P0145	O2 Sensor Circuit Slow Response (Bank 1 Sensor 3)
P0146	O2 Sensor Circuit No Activity Detected (Bank 1 Sensor 3)
P0147	O2 Sensor Heater Circuit Malfunction (Bank 1 Sensor 3)
P0150	O2 Sensor Circuit Malfunction (Bank 2 Sensor 1)
P0151	Oxygen O2 Sensor Circuit Low Voltage (Bank 2, Sensor 1)
P0152	O2 Sensor Circuit High Voltage (Bank 2 Sensor 1)
P0153	Oxygen Sensor Circuit Slow Response (Bank2, Sensor1)
P0154	O2 Sensor Circuit No Activity Detected (Bank 2 Sensor 1)
P0155	O2 Sensor Heater Circuit Malfunction (Bank 2 Sensor 1)
P0156	O2 Sensor Circuit Malfunction (Bank 2 Sensor 2)
P0157	O2 Sensor Circuit Low Voltage (Bank 2 Sensor 2)
P0158	O2 Sensor Circuit High Voltage (Bank 2 Sensor 2)
P0159	Oxygen Sensor Circuit Slow Response (Bank2, Sensor2)
P0160	O2 Sensor Circuit No Activity Detected (Bank 2 Sensor 2)
P0161	Oxygen O2 Sensor Circuit Low Voltage (Bank 2, Sensor 2)
P0162	O2 Sensor Circuit Malfunction (Bank 2 Sensor 3)
P0163	O2 Sensor Circuit Low Voltage (Bank 2 Sensor 3)
P0164	O2 Sensor Circuit High Voltage (Bank 2 Sensor 3)
P0165	O2 Sensor Circuit Slow Response (Bank 2 Sensor 3)
P0166	O2 Sensor Circuit No Activity Detected (Bank 1 Sensor 3)
P0167	O2 Sensor Heater Circuit Malfunction (Bank 2 Sensor 3)
P0170	Fuel Trim Malfunction (Bank 1)
P0171	System Too Lean (Bank 1)
P0172	System Too Rich (Bank 1)
P0173	Fuel Trim Malfunction (Bank 2)
P0174	System Too Lean (Bank 2)
P0176	Fuel Composition Sensor Circuit Malfunction
P0177	Fuel Composition Sensor Circuit Range/Performance
P0178	Fuel Composition Sensor Circuit Low Input
P0179	Fuel Composition Sensor Circuit High Input
P0181	Fuel Temperature Sensor A Circuit Range/Performance
P0182	Fuel Temperature Sensor A Circuit Low Input
P0183	Fuel Temperature Sensor A Circuit High Input
P0184	Fuel Temperature Sensor A Circuit Intermittent
P0185	Fuel Temperature Sensor B Circuit Malfunction
P0187	Fuel Temperature Sensor B Circuit Low Input
P0188	Fuel Temperature Sensor B Circuit High Input
P0189	Fuel Temperature Sensor B Circuit Intermittent
P0190	Fuel Rail Pressure Sensor A Circuit
P0191	Fuel Rail Pressure Sensor A Circuit Range/Performance
P0192	Fuel Rail Pressure Sensor A Circuit Low
P0193	Fuel Rail Pressure Sensor A Circuit High
P0194	Fuel Rail Pressure Sensor A Circuit Intermittent/Erratic
P0196	Engine Oil Temperature Sensor Range/Performance
P0197	Engine Oil Temperature Sensor Low
P0198	Engine Oil Temperature Sensor High
P0199	Engine Oil Temperature Sensor Intermittent
P0200	Injector Circuit Malfunction
P0201	Cylinder 1 Injector Circuit Malfunction
P0202	Cylinder 2 Injector Circuit Malfunction
P0203	Cylinder 3 Injector Circuit Malfunction
P0204	Cylinder 4 Injector Circuit Malfunction
P0205	Cylinder 5 Injector Circuit Malfunction
P0206	Cylinder 6 Injector Circuit Malfunction
P0207	Cylinder 7 Injector Circuit Malfunction
P0208	Cylinder 8 Injector Circuit Malfunction
P0209	Cylinder 9 Injector Circuit Malfunction
P0210	Cylinder 10 Injector Circuit Malfunction
P0211	Cylinder 11 Injector Circuit Malfunction
P0213	Cold Start Injector 1 Malfunction
P0214	Cold Start Injector 2 Malfunction
P0216	Injection Timing Control Circuit Malfunction
P0217	Engine Overtemp Condition
P0218	Transmission Over Temperature Condition
P0219	Engine Overspeed Condition
P0220	Throttle Position Sensor/Switch (TPS) B Circuit Malfunction
P0221	Throttle Position Sensor/Switch B Circuit Range/Performance
P0222	Throttle Position Sensor/Switch B Circuit Low Input
P0223	Throttle Position Sensor/Switch B Circuit High Input
P0224	Throttle Position Sensor/Switch B Circuit Intermittent
P0225	Throttle Position Sensor/Switch (TPS) C Circuit Malfunction
P0226	Throttle Position Sensor/Switch C Circuit Range/Performance
P0227	Throttle Position Sensor/Switch C Circuit Low Input
P0229	Throttle Position Sensor/Switch C Circuit Intermittent
P0230	Fuel Pump Primary (Control) Circuit Malfunction
P0231	Fuel Pump Secondary (Feedback) Circuit Low Voltage
P0232	Fuel Pump Secondary (Feedback) Circuit High Voltage
P0233	Fuel Pump Secondary Circuit Intermittent
P0234	Turbo/Supercharger A Overboost Condition
P0235	Turbocharger Boost Sensor A Circuit Malfunction
P0237	Turbocharger/Supercharger Boost Sensor A Circuit Low
P0238	Turbocharger/Supercharger Boost Sensor A Circuit High
P0239	Turbocharger Boost Sensor B Circuit Malfunction
P0240	Turbocharger Boost Sensor B Range/Performance
P0241	Turbocharger/Supercharger Boost Sensor B Circuit Low
P0242	Turbocharger/Supercharger Boost Sensor B Circuit High Input
P0243	Turbocharger Wastegate Solenoid A Malfunction
P0244	Turbocharger Wastegate Solenoid A Range/Performance
P0245	Turbocharger Wastegate Solenoid A Low
P0246	Turbocharger Wastegate Solenoid A High
P0247	Turbocharger Wastegate Solenoid B Malfunction
P0248	Turbocharger Wastegate Solenoid B Range/Performance
P0249	Turbocharger Wastegate Solenoid B Low
P024D	Charge Air Cooler Bypass Position Sensor A Circuit Range/Performance
P0250	Turbocharger Wastegate Solenoid B High
P0251	Injection Pump Fuel Metering Control A Malfunction (Cam/Rotor/Injector)
P0252	Injection Pump Fuel Metering Control A Range/Performance (Cam/Rotor/Injector)
P0253	Injection Pump Fuel Metering Control A Low (Cam/Rotor/Injector)
P0254	Injection Pump Fuel Metering Control A High (Cam/Rotor/Injector)
P0255	Injection Pump Fuel Metering Control B Intermittent (Cam/Rotor/Injector)
P0256	Injection Pump Fuel Metering Control B Malfunction (Cam/Rotor/Injector)
P0257	Injection Pump Fuel Metering Control B Range/Performance (Cam/Rotor/Injector)
P0258	Injection Pump Fuel Metering Control B Low (Cam/Rotor/Injector)
P0259	Injection Pump Fuel Metering Control B High (Cam/Rotor/Injector)
P0261	Cylinder #1 Injector Circuit Low
P0262	Cylinder #1 Injector Circuit High
P0264	Cylinder #2 Injector Circuit Low
P0265	Cylinder #2 Injector Circuit High
P0267	Cylinder #3 Injector Circuit Low
P0268	Cylinder #3 Injector Circuit High
P0269	Cylinder 3 Contribution/Balance
P0270	Cylinder #4 Injector Circuit Low
P0271	Cylinder #4 Injector Circuit High
P0272	Cylinder 4 Contribution/Balance
P0273	Cylinder #5 Injector Circuit Low
P0274	Cylinder #5 Injector Circuit High
P0275	Cylinder 5 Contribution/Balance
P0276	Cylinder #6 Injector Circuit Low
P0277	Cylinder #6 Injector Circuit High
P0278	Cylinder 6 Contribution/Balance
P0279	Cylinder #7 Injector Circuit Low
P0280	Cylinder #7 Injector Circuit High
P0281	Cylinder 7 Contribution/Balance
P0282	Cylinder #8 Injector Circuit Low
P0283	Cylinder #8 Injector Circuit High
P0285	Cylinder #9 Injector Circuit Low
P0286	Cylinder #9 Injector Circuit High
P0287	Cylinder 9 Contribution/Balance
P0288	Cylinder #10 Injector Circuit Low
P0289	Cylinder #10 Injector Circuit High
P0290	Cylinder 10 Contribution/Balance
P0291	Cylinder #11 Injector Circuit Low
P0292	Cylinder #11 Injector Circuit High
P0295	Cylinder #12 Injector Circuit High
P0296	Cylinder 12 Contribution/Balance
P029B	Cylinder 1 Fuel Trim at Min Limit
P02A3	Cylinder 3 Fuel Trim at Min Limit
P02A6	Cylinder 4 Fuel Trim at Max Limit
P02A7	Cylinder 4 Fuel Trim at Min Limit
P02AB	Cylinder 5 Fuel Trim at Min Limit
P02B0	Cylinder 6 Injector Restricted
P02B8	Cylinder 8 Injector Restricted
P02BB	Cylinder 9 Fuel Trim at Min Limit
P02BC	Cylinder 9 Injector Restricted
P02BD	Cylinder 9 Injector Leaking
P02BE	Cylinder 10 Fuel Trim at Max Limit
P02C1	Cylinder 10 Injector Leaking
P02C5	Cylinder 11 Injector Leaking
P02C7	Cylinder 12 Fuel Trim at Min Limit
P02C8	Cylinder 12 Injector Restricted
P02C9	Cylinder 12 Injector Leaking
P0300	Random/Multiple Cylinder Misfire Detected
P0301	Cylinder #1 Misfire Detected
P0302	Cylinder 2 Misfire Detected
P0303	Cylinder #3 Misfire Detected
P0304	Cylinder #4 Misfire Detected
P0305	Cylinder #5 Misfire Detected
P0306	Cylinder 6 Misfire Detected
P0307	Cylinder #7 Misfire Detected
P0308	Cylinder #8 Misfire Detected
P0309	Cylinder #9 Misfire Detected
P0311	Cylinder #11 Misfire Detected
P0312	Cylinder #12 Misfire Detected
P0320	Ignition/Distributor Engine Speed Input Circuit
P0322	Ignition/Distributor Engine Speed Input Circuit Low
P0323	Ignition/Distributor Engine Speed Input Circuit High
P0324	Knock Control System Error
P0325	Knock Sensor Circuit Malfunction
P0326	Knock Sensor 1 Circuit Range/Performance (Bank 1 or Single Sensor)
P0327	Knock Sensor 1 Circuit Low Input (Bank 1 or Single Sensor)
P0329	Knock Sensor Circuit Intermittent (Bank 1)
P032A	Knock Sensor 3 Circuit Malfunction (Bank 1)
P032B	Knock Sensor 3 Circuit Range/Performance (Bank 1)
P0330	Knock Sensor 2 Circuit Malfunction (Bank 2)
P0331	Knock Sensor 2 Circuit Range/Performance (Bank 2)
P0332	Knock Sensor 2 Circuit Low Input (Bank 2)
P0333	Knock Sensor 2 Circuit High Input (Bank 2)
P0334	Knock Sensor 2 Circuit Intermittent (Bank 2)
P0335	Crankshaft Position Sensor A Circuit Malfunction
P0336	Crankshaft Position Sensor A Circuit Range/Performance
P0337	Crankshaft Position Sensor Circuit A Low Input
P0338	Crankshaft Position Sensor A Circuit High Input
P0339	Crankshaft Position Sensor B Circuit Intermittent
P033B	Knock Sensor 4 Circuit Range/Performance (Bank 2)
P0340	Camshaft Position Sensor Circuit Malfunction
P0341	Camshaft Position Sensor Circuit Range/Performance
P0342	Camshaft Position Sensor A Circuit Low (Bank 1)
P0343	Camshaft Position Sensor A Circuit High Input (Bank 1)
P0344	Camshaft Position Sensor A Circuit Intermittent (Bank 1)
P0346	Camshaft Position Sensor A Circuit Range/Performance Bank 2
P0350	Ignition Coil Primary/Secondary Circuit Malfunction
P0351	Ignition Coil A Primary/Secondary Circuit Malfunction
P0352	Ignition Coil B Primary/Secondary Circuit Malfunction
P0353	Ignition Coil C Primary/Secondary Circuit Malfunction
P0354	Ignition Coil D Primary/Secondary Circuit Malfunction
P0355	Ignition Coil E Primary/Secondary Circuit Malfunction
P0356	Ignition Coil F Primary/Secondary Circuit Malfunction
P0357	Ignition Coil G Primary/Secondary Circuit Malfunction
P0358	Ignition Coil H Primary/Secondary Circuit Malfunction
P0359	Ignition Coil I Primary/Secondary Circuit Malfunction
P0360	Ignition Coil J Primary/Secondary Circuit Malfunction
P0361	Ignition Coil K Primary/Secondary Circuit Malfunction
P0362	Ignition Coil L Primary/Secondary Circuit Malfunction
P0363	Misfire Detected - Fueling Disabled
P0370	Timing Reference High Resolution Signal A Malfunction
P0371	Timing Reference High Resolution Signal A Too Many Pulses
P0372	Timing Reference High Resolution Signal A Too Few Pulses
P0373	Timing Reference High Resolution Signal A Intermittent/Erratic Pulses
P0374	Timing Reference High Resolution Signal A No Pulses
P0375	Timing Reference High Resolution Signal B Malfunction
P0376	Timing Reference High Resolution Signal B Too Many Pulses
P0377	Timing Reference High Resolution Signal B Too Few Pulses
P0378	Timing Reference High Resolution Signal B Intermittent/Erratic Pulses
P0379	Timing Reference High Resolution Signal B No Pulses
P0380	Glow Plug/Heater Circuit A
P0381	Glow Plug/Heater Indicator Circuit Malfunction
P0382	Glow Plug/Heater Circuit B
P0385	Crankshaft Position Sensor B Circuit Malfunction
P0386	Crankshaft Position Sensor B Circuit Range/Performance
P0387	Crankshaft Position Sensor B Circuit Low Input
P0388	Crankshaft Position Sensor B Circuit High Input
P0389	Crankshaft Position Sensor B Circuit Intermittent
P0400	Exhaust Gas Recirculation (EGR) Flow Malfunction
P0401	Insufficient Exhaust Gas Recirculation (EGR) Flow
P0402	Exhaust Gas Recirculation Flow (EGR) Excessive Detected
P0403	Exhaust Gas Recirculation A Control Circuit
P0404	Exhaust Gas Recirculation A Circuit Range/Performance
P0405	Exhaust Gas Recirculation Sensor A Circuit Low
P0406	Exhaust Gas Recirculation Sensor A Circuit High
P0407	Exhaust Gas Recirculation Sensor B Circuit Low
P0408	Exhaust Gas Recirculation Sensor B Circuit High
P0410	Secondary Air Injection System Malfunction
P0411	Secondary Air Injection System Incorrect Flow Detected
P0412	Secondary Air Injection System Switching Valve A Circuit Malfunction
P0413	Secondary Air Injection System Switching Valve A Circuit Open
P0414	Secondary Air Injection System Switching Valve A Circuit Shorted
P0415	Secondary Air Injection System Switching Valve B Circuit Malfunction
P0416	Secondary Air Injection System Switching Valve B Circuit Open
P0418	Secondary Air Injection System Relay A Circuit Malfunction
P0419	Secondary Air Injection System Relay B Circuit Malfunction
P041F	Secondary Air Injection System Switching Valve A Circuit Low
P0420	Catalyst System Efficiency Below Threshold (Bank 1)
P0421	Warm Up Catalyst Efficiency Below Threshold (Bank 1)
P0422	Main Catalyst Efficiency Below Threshold (Bank 1)
P0423	Heated Catalyst Efficiency Below Threshold (Bank 1)
P0424	Heated Catalyst Temperature Below Threshold (Bank 1)
P042B	Catalyst Temperature Sensor Circuit Range/Performance (Bank 1, Sensor 2)
P042C	Catalyst Temperature Sensor Circuit Low (Bank 1, Sensor 2)
P042D	Catalyst Temperature Sensor Circuit High (Bank 1, Sensor 2)
P042F	Exhaust Gas Recirculation A Control Stuck Closed
P0430	Catalyst System Efficiency Below Threshold (Bank 2)
P0432	Main Catalyst Efficiency Below Threshold (Bank 2)
P0433	Heated Catalyst Efficiency Below Threshold (Bank 2)
P0434	Heated Catalyst Temperature Below Threshold (Bank 1)
P043A	Catalyst Temperature Sensor Circuit Malfunction (Bank 2, Sensor 2)
P043B	Catalyst Temperature Sensor Circuit Range/Performance (Bank 2, Sensor 2)
P043C	Catalyst Temperature Sensor Circuit Low (Bank 2, Sensor 2)
P043D	Catalyst Temperature Sensor Circuit High (Bank 2, Sensor 2)
P0440	Evaporative Emission Control System Malfunction
P0441	Evaporative Emission Control System Incorrect Purge Flow
P0442	Evaporative Emission Control System Leak Detected (small leak)
P0443	Evaporative Emission Control System Purge Control Valve Circuit
P0444	Evaporative Emission Control System Purge Control Valve Circuit Open
P0445	Evaporative Emission Control System Purge Control Valve Circuit Shorted
P0446	Evaporative Emission Control System Vent Control Circuit Malfunction
P0447	Evaporative Emission Control System Vent Valve/Solenoid Circuit Open
P0448	Evaporative Emission Control System Vent Valve/Solenoid Circuit Shorted
P0449	Evaporative Emission Control System Vent Valve/Solenoid Circuit Malfunction
P044A	Exhaust Gas Recirculation Sensor C Circuit
P044B	Exhaust Gas Recirculation Sensor C Circuit Range/Performance
P044C	Exhaust Gas Recirculation Sensor C Circuit Low
P0450	Evaporative Emission Control System Pressure Sensor Malfunction
P0451	Evaporative Emission Control System Pressure Sensor Range/Performance
P0452	Evaporative Emission System Pressure Sensor/Switch Low
P0453	Evaporative Emissions Control System Pressure Sensor High Input
P0454	Evaporative Emission Control System Pressure Sensor Intermittent
P0455	Evaporative Emission Control System Leak Detected (no purge flow or large leak)
P0456	Evaporative Emissions System - Small leak detected
P045B	Exhaust Gas Recirculation B Control Circuit Range/Performance
P045C	Exhaust Gas Recirculation B Control Circuit Low
P045D	Exhaust Gas Recirculation B Control Circuit High
P045E	Exhaust Gas Recirculation B Control Stuck Open
P0460	Fuel Level Sensor Circuit Malfunction
P0461	Fuel Level Sensor Circuit Range/Performance
P0462	Fuel Level Sensor Circuit Low Input
P0463	Fuel Level Sensor Circuit High Input
P0464	Fuel Level Sensor Circuit Intermittent
P0465	Purge Flow Sensor Circuit Malfunction
P0466	Purge Flow Sensor Circuit Range/Performance
P0467	Purge Flow Sensor Circuit Low
P0468	Purge Flow Sensor Circuit High
P0469	Purge Flow Sensor Circuit Intermittent
P046B	Catalyst Temperature Sensor 1/2 Correlation (Bank 2)
P046C	Exhaust Gas Recirculation Sensor A Circuit Range/Performance
P046D	Exhaust Gas Recirculation Sensor A Circuit Intermittent/Erratic
P046E	Exhaust Gas Recirculation Sensor B Circuit Range/Performance
P046F	Exhaust Gas Recirculation Sensor B Circuit Intermittent/Erratic
P0470	Exhaust Pressure Sensor Malfunction
P0471	Exhaust Pressure Sensor Range/Performance
P0472	Exhaust Pressure Sensor Low Input
P0473	Exhaust Pressure Sensor High Input
P0474	Exhaust Pressure Sensor Circuit A Intermittent/Erratic
P0475	Exhaust Pressure Control Valve A
P0476	Exhaust Pressure Control Valve A Range/Performance
P0477	Exhaust Pressure Control Valve A Low
P0478	Exhaust Pressure Control Valve A High
P0479	Exhaust Pressure Control Valve A Intermittent
P047A	Exhaust Pressure Sensor B Malfunction
P047B	Exhaust Pressure Sensor B Range/Performance
P047C	Exhaust Pressure Sensor B Low Input
P047D	Exhaust Pressure Sensor B High Input
P047E	Exhaust Pressure Sensor Circuit B Intermittent/Erratic
P0480	Cooling Fan Relay 1 Control Circuit
P0481	Cooling Fan Relay 2 Control Circuit
P0482	Cooling Fan Relay 2 Control Circuit
P0483	Cooling Fan Rationality Check Malfunction
P0484	Cooling Fan Circuit Over Current
P0485	Cooling Fan Power/Ground Circuit Malfunction
P049A	Exhaust Gas Recirculation B Flow
P049E	Exhaust Gas Recirculation B Control Position Exceeded Learning Limit
P04A3	Exhaust Pressure Control Valve B Intermittent
P04A6	Exhaust Pressure Control Valve B Position Sensor/Switch Circuit
P04A7	Exhaust Pressure Control Valve B Position Sensor/Switch Circuit Range/Performance
P0500	Vehicle Speed Sensor A Malfunction
P0501	Vehicle Speed Sensor A Range/Performance
P0502	Vehicle Speed Sensor A Low Input
P0503	Vehicle Speed Sensor A Intermittent
P0505	IAC (Idle Air Control) System Malfunction
P0506	Idle Air Control (IAC) System RPM Lower Than Expected
P0507	Idle Air Control System RPM Higher Than Expected
P050C	Cold Start Engine Coolant Temperature Performance
P050F	Brake Assist Vacuum Too Low
P0510	Closed Throttle Position Switch Malfunction
P051E	Crankcase Pressure Sensor Circuit Intermittent/Erratic
P0520	Engine Oil Pressure Sensor/Switch Circuit
P0521	Engine Oil Pressure Sensor/Switch Range/Performance
P0522	Engine Oil Pressure Sensor/Switch Low
P0523	Engine Oil Pressure Sensor/Switch High
P0527	Fan Speed Sensor Circuit Range/Performance
P052E	Positive Crankcase Ventilation Regulator Valve Performance
P0530	A/C Refrigerant Pressure Sensor A Circuit Malfunction
P0531	A/C Refrigerant Pressure Sensor A Circuit Range/Performance
P0532	A/C Refrigerant Pressure Sensor A Circuit Low
P0533	A/C Refrigerant Pressure Sensor A Circuit High
P0544	Exhaust Gas Temperature (EGT) Sensor Circuit (Malfunction) Bank 1 Sensor 1
P0545	Exhaust Gas Temperature (EGT) Sensor Circuit Low Bank 1 Sensor 1
P0546	Exhaust Gas Temperature (EGT) Sensor Circuit High Bank 1 Sensor 1
P0550	Power Steering Pressure Sensor Circuit Malfunction
P0551	Power Steering Pressure Sensor Circuit Range/Performance
P0552	Power Steering Pressure Sensor Circuit Low
P0553	Power Steering Pressure Sensor Circuit High
P0554	Power Steering Pressure Sensor Circuit Intermittent
P0560	System Voltage Malfunction
P0561	System Voltage Unstable
P0562	System Voltage Low
P0563	System Voltage High
P0564	Cruise Control Multi-Function Input A Circuit
P0565	Cruise Control On Signal Malfunction
P0566	Cruise Control Off Signal Malfunction
P0567	Cruise Control Resume Signal Malfunction
P0568	Cruise Control Set Signal Malfunction
P0569	Cruise Control Coast Signal Malfunction
P0570	Cruise Control Accel Signal Malfunction
P0571	Cruise Control/Brake Switch A Circuit Malfunction
P0572	Cruise Control/Brake Switch A Circuit Low
P0573	Cruise Control/Brake Switch A Circuit High
P0574	Cruise Control - Vehicle Speed Too High
P0575	Cruise Control Input Circuit
P0576	Cruise Control Input Circuit Low
P0577	Cruise Control Input Circuit High
P0578	Cruise Control Multi-Function Input A Circuit Stuck
P0579	Cruise Control Multi-Function Input A Circuit Range/Performance
P0580	Cruise Control Multi-Function Input A Circuit Low
P0597	Thermostat Heater Control Circuit Open
P0598	Thermostat Heater Control Circuit Low
P0599	Thermostat Heater Control Circuit High
P0600	Serial Communication Link Malfunction
P0601	Internal Control Module Memory Check Sum Error
P0602	Control Module Programming Error
P0603	Internal Control Module Keep Alive Memory (KAM) Error
P0604	Internal Control Module Random Access Memory (RAM) Error
P0605	Internal Control Module Read Only Memory (ROM) Error
P0606	PCM / ECM Processor Fault
P0607	Control Module Performance
P0608	Control Module VSS Output A Malfunction
P0609	Control Module VSS Output B Malfunction
P060B	Internal Control Module A/D Processing Performance
P0620	Generator Control Circuit Malfunction
P0621	Generator Lamp L Control Circuit Malfunction
P0622	Generator Field F Control Circuit Malfunction
P0635	Power Steering Control Circuit
P0636	Power Steering Control Circuit Low
P0637	Power Steering Control Circuit High
P0638	Throttle Actuator Control Range/Performance (Bank 1)
P063E	Auto Configuration Throttle Input Not Present
P063F	Auto Configuration Engine Coolant Temperature Input Not Present
P0648	Immobilizer Lamp Control Circuit
P0649	Speed Control Lamp Control Circuit
P0651	Sensor Reference Voltage B Circuit Open
P0654	Engine RPM Output Circuit Malfunction
P0655	Engine Hot Lamp Output Control Circuit Malfunction
P0656	Fuel Level Output Circuit Malfunction
P065D	Reductant System Malfunction Lamp Control Circuit
P069F	Throttle Actuator Control Lamp Control Circuit
P06A2	Variable A/C Compressor Control Circuit High
P06A8	Sensor Reference Voltage C Circuit Range/Performance
P06A9	Sensor Reference Voltage D Circuit Range/Performance
P0700	Transmission Control System TCS Malfunction
P0701	Transmission Control System Range/Performance
P0702	Transmission Control System Electrical
P0703	Torque Converter/Brake Switch B Circuit Malfunction
